,id_mahasiswa,judul,abstrak,kata_kunci,topik_skripsi
137,4438,PENDEKATAN RAPID APPLICATION DEVELOPMENT UNTUK PEMBANGUNAN APLIKASI E-COMMERCE PERTANIAN DUTATANI STORE BERBASIS ANDROID,"E-commerce di Indonesia terus meningkat dari tahun ke tahun, baik dalam jumlah transaksi, jumlah pengguna, dan jumlah aplikasi e-commerce, masing-masing memiliki sasaran market produk yang berbeda-beda. Namun sektor pertanian masih belum merasakan dampak dari e-commerce di Indonesia. Hal ini disebabkan oleh rendahnya pilihan aplikasi e-commerce pertanian di Indonesia, serta antarmuka sistem yang masih belum memenuhi kepuasan. Oleh karena itu, dibangun sebuah aplikasi e-commerce berbasis Android, aplikasi diberi nama Dutatani Store. Pembangunan aplikasi Dutatani Store menggunakan framework antarmuka Flutter, dan bahasa pemrograman Dart. Pengembangan aplikasi menggunakan metode Rapid Application Development (RAD), dilakukan dalam kurun waktu 2 bulan dengan tim beranggotakan 4 orang. Evaluasi sistem dilakukan melalui uji usabilitas terhadap aplikasi, hal ini dilakukan untuk mengetahui tingkat kebergunaan dari aplikasi. Hasil pengujian usabilitas aplikasi menunjukkan bahwa setiap responden dapat menyelesaikan keseluruhan task scenario. Hasil pengujian juga menunjukkan bahwa tampilan list view memiliki nilai usabilitas yang lebih tinggi, dan tingkat kesuksesan lebih tinggi dibandingkan dengan card view.","e-commerce, Rapid Application Development (RAD), prototype, usability testing, card view, list view",5
138,4482,PENGEMBANGAN APLIKASI PENINJAU DATA JEMAAT DENGAN PERTIMBANGAN KEAMANAN PADA BASIS DATA GEREJA BERBASIS ANDROID,"Pendataan data jemaat merupakan proses yang penting, namun sulit. Data jemaat memiliki bentuk yang beragam dan banyak bagian yang perlu dicatat. Aplikasi yang memiliki akses mudah dan diakses secara mandiri dapat meningkatkan kecepatan dan akurasi pencatatan. Keterbatasan biaya dan tenaga menyebabkan perlunya penyediaan akses tanpa melakukan penyewaan VPS, maka DDNS bisa menjadi solusi permasalahan tersebut. Informasi yang bersifat sensitif, menyebabkan data tidak bisa dikomunikasikan tanpa keamanan, sehingga perlu juga penerapan TLS dan SSL. Penelitian ini sudah berhasil mengimplementasikan sistem yang dapat memenuhi kebutuhan dari mitra yaitu GKI. DDNS diterapkan dengan konfigurasi di penyedia layanan DDNS NoIp dan konfigurasi pada modem, sehingga akses dapat tersedia. Akses tersebut diarahkan ke web service SiswaWS yang menyediakan akses ke basis data lokal di komputer gereja. SiswaWS dibangun dengan menggunakan framework Spring. Aplikasi yang mengakses berupa aplikasi berbasis android SiswaJR juga dibangun sebagai antarmuka pengguna web service.
Sistem yang dibangun sudah menyelesaikan permasalahan yang dirumuskan. Pemanfaatan DDNS dengan web service, telah berhasil memberikan akses, yang diakses dengan menggunakan sebuah aplikasi android SiswaJR. Keamanan data disediakan dengan adanya autentikasi dan penggunaan TLS dan SSL disertai internal CA. Pemenuhan kebutuhan fungsinya sudah diuji melalui pengujian secara mandiri yang divalidasi oleh seorang pihak GKI. Penelitian berikutnya dapat menekankan pada user experience karena jemaat dari GKI memiliki usia maupun etnis yang beragam. Pengujian terhadap keamanan juga bisa menjadi pengembangan pada penelitian berikutnya.","DDNS, TLS, SSL, gereja, web service, android",5
139,4552,EVALUASI DAN PERANCANGAN ULANG TAMPILAN ANTARMUKA APLIKASI SEHATQ TERHADAP LANSIA,"Penelitian ini berfokus pada rancangan desain ulang antarmuka aplikasi SehatQ yang baik bagi lansia dengan umur 60 tahun ke atas. Tujuan dari penelitian ini adalah membangun ulang antarmuka aplikasi SehatQ yang lebih user friendly pada lansia. Objek yang digunakan dalam penelitian ini adalah antarmuka aplikasi SehatQ v1.24.0, dimana di dalam aplikasi ini ditemukan beberapa kesalahan penggunaan desain antarmuka yang dapat mempersulit penggunaannya terhadap lansia. Dalam penelitian ini peneliti menggunakan standarisasi dari ISO 9241-11 untuk melakukan usability testing. Menurut ISO 9241-11 untuk melakukan evaluasi kualitas dapat dilakukan dengan menghitung effectiveness, efficiency, dan satisfaction. Penelitian ini juga menggunakan metode User Centered Design atau UCD untuk mengetahui apa saja kebutuhan lansia terhadap antarmuka aplikasi sehingga penelitian dapat dikatakan tepat sasaran. Terdapat beberapa perubahan desain antarmuka aplikasi SehatQ yang dilakukan pada penelitian ini agar lansia dapat menjalankan aplikasi dengan baik. Perubahan yang dilakukan pada antarmuka, yaitu (1) penggunaan layout grid pada menu utama untuk menampilkan fitur atau menu-menu utama, (2) penggunaan warna yang kontras antar background dan elemen antarmuka lainnya, (3) penggunaan font dengan rentang ukuran 16-20pt dan (4) penggunaan icon dengan ukuran hdpi. Dari hasil usability testing pada hasil desain ulang, ditemukan peningkatan nilai persentase efektivitas terhadap responden sebesar 54%, peningkatan efisiensi 47% dan kepuasan 49%. Dengan peningkatan tersebut, dapat disimpulkan bahwa hasil desain ulang antarmuka aplikasi SehatQ dapat diterima oleh pengguna lansia.","Lansia, Usability Testing, ISO 9241-11, UCD (User Centered Design), SUS (System Usability Testing)",5
140,4574,PERANCANGAN WEBSITE E-CLASS MENGGUNAKAN METODE USER CENTERED DESIGN PADA SMK NEGERI 1 DOBO,"SMK Negeri 1 Dobo merupakan salah satu sekolah menengah atas yang terletak di Kota Dobo yang sampai sekarang proses pembelajarannya masih dilakukan secara lisan dan tertulis dengan kurangnya kualitas dan kuantitas buku pedoman. Dilain sisi Kota Dobo telah memiliki koneksi internet yang cukup bagus untuk mengakses suatu website. Berdasarkan masalah tersebut saya selaku penulis mencoba untuk membantu proses belajar mengajar dengan membuat website E-Class yang menggunakan Bahasa pemrograman PHP (Personal Home Page: Hypertext Preprocessor). E-Class sendiri merupakan suatu sistem pembelajaran yang dapat membantu kegiatan pembelajaran di sekolah dengan memanfaatkan media elektronik seperti smartphone, personal computer, laptop dan internet. Hal ini dikarenakan E-Class dapat menyediakan materi pelajaran yang dapat dipelajari di sekolah dalam bentuk softcopy yang dapat dilihat secara online ataupun diunduh. Website E-Class ini diharapkan dapat berguna bagi siswa dalam mempelajari materi pelajaran karena siswa dapat belajar secara fleksibel kapan dan dimana saja. Materi yang tidak dipahami siswa di sekolah dapat dipelajari kembali melalui E-Class karena tidak terbatas waktu seperti di sekolah.","User Centered Design, E-Class, Php",0
141,4590,PEMBUATAN DATASET KATA SINGKATAN BAHASA INDONESIA MENGGUNAKAN METODE CROWDSOURCING,"Crowdsourcing adalah metode pengumpulan data dengan memanfaatkan sumber dari lingkungan sekitar. Dengan penggunaan metode crowdsourcing, pengumpulan data kata singkatan Bahasa Indonesia dapat mengumpulkan pemahaman dari berbagai kalangan dengan mudah dan cepat. Tujuan dari penelitian ini adalah membentuk dataset kata singkatan Bahasa Indonesia menggunakan metode crowdsourcing. Pembuatan sistem diawali dengan mengumpulkan data sumber berupa tweet yang dikumpulkan dari Twitter. Setelah itu data disortir berdasarkan verifikasi, dan isi tweet. Proses selanjutnya tweet yang sudah disortir dimasukkan ke dalam database untuk ditampilkan pada kuesioner web pada responden. Penerapan metode crowdsourcing pada penelitian ini terjadi pada saat penyebaran kuesioner web ke responden. Jawaban dari responden merupakan data yang akan diuji dan diproses menjadi isi dataset kata singkatan Bahasa Indonesia. Hasil dari penelitian ini adalah dataset yang ditampilkan menggunakan tabel berisi kata singkatan, kepanjangan, dan keywords.","crowdsourcing, dataset",3
142,4487,ANALISIS USER INTERFACE DAN USER EXPERIENCE PADA SISTEM INFORMASI KERJA PRAKTIK INFORMATIKA UKDW,"Sistem informasi kerja praktik informatika sebelumnya telah dibuat
sebagai proyek prodi informatika atas kebutuhan informasi kerja praktik, namun belum dapat digunakan karena masih memerlukan pengembangan dari segi fitur dan antarmuka. Tampilan antarmuka masih perlu dikembangkan karena 34 dari 40 mahasiswa informatika mengatakan situs web masih sulit digunakan serta 15 dari 19 dosen dan koordinator kerja praktik informatika mengatakan informasi pada sistem masih belum lengkap untuk dapat memenuhi dan mempermudah pengguna dalam menggunakan sistem. Hasil tersebut diperoleh dari survei sederhana yang dilakukan dengan cara wawancara dan skenario tugas. Penelitian ini menggunakan metode User Centered Design untuk menganalisis situs web kerja praktik informatika. Dalam penelitian ini digunakan pengukuran tingkat efektivitas, efisien, dan kepuasan. Mengukur tingkat kepuasan pengguna menggunakan System Usability Scale (SUS). Permasalahan yang ditemui dari
hasil pengujian terhadap seluruh responden akan dianalisis, sehingga hasil analisis tersebut mampu mempermudah pengembang sistem selanjutnya. Penelitian dilakukan selama dua tahap. Hasil akhir pada tahap kedua memperoleh nilai pengukuran efektivitas, efesiensi, dan kepuasan yang meningkat dari hasil analisis tahap pertama. Peningkatan ini terjadi karena tampilan telah didesain ulang berdasarkan saran dari pengguna.","User Centered Design, Kerja Praktik, System Usability Scale,
Analisis Situs Web",5
143,4475,PEMODELAN REPRESENTASI PENGETAHUAN BERBASIS OWL UNTUK OBJEK ARSITEKTUR CANDI DI INDONESIA,"Candi merupakan salah satu contoh warisan budaya. Jumlah candi Indonesia yang banyak membuat informasi yang tersebar di internet juga sangatlah banyak. Namun informasi tersebut bukanlah suatu kesatuan informasi. Oleh karena itu, dibutuhkan sebuah sistem yang dapat menyimpan informasi-informasi tersebut. Untuk membantu pengolahan data candi, maka dibuat sistem semantic web. Sistem ini akan membantu memodelkan data candi. Tujuan dari pembuatan sistem ini adalah untuk memodelkan data dan menampilkan informasi yang akurat tentang candi yang ada di Indonesia. Sistem dibangun dengan menggunakan metode On-To-Knowledge. Sistem semantic web yang dibangun berbasis OWL dan database yang digunakan adalah SPARQL.
Sistem semantic web mampu menghubungkan data kebudayaan candi dengan kebudayaan yang lain. Selain itu, sistem juga dapat menampilkan informasi berupa deskripsi, gambar, dan visualisasi data candi Indonesia. Informasi yang ditampilkan pada sistem semantic web candi Indoneisa tidak hanya berasal dari studi literatur, tetapi juga mengunakan linked open data (LOD). Dengan menggunakan LOD, sistem dapat menyajikan informasi dari DBpedia untuk melengkapi informasi pada sistem semantic web candi Indonesia.","Candi Indonesia, Semantic Web, On-To-Knowledge, OWL, SPARQL",2
144,4571,OBSERVASI PERANCANGAN IKON MENU UTAMA ATM MENGGUNAKAN KONSEP METAFOR,"Ketika teknologi telah banyak digunakan dan berkembang, kemudahan dan efektivitas menjadi pertimbangan penting di dalam penggunaan suatu mesin/sistem oleh user. Di dalam mesin ATM, user interface yang digunakan banyak menggunakan bahasa secara kontekstual. Bagaimana suatu metafor di dalam interface dapat memberi kenyamanan kepada user para orang awam. Di dalam observasi, beberapa tahap telah dilakukan untuk mengaplikasikan konsep metaphor dalam menu utama user interface mesin ATM. Dimulai dari survei ke beberapa mesin ATM yang berbeda, menentukan jumlah menu utama, kemudian menerapkan konsep metafor untuk perancangan ikon, hingga dilakukan evaluasi dari hasil ikon yang sudah dirancang. Membangun dan merancang ikon untuk user interface (dalam studi kasus ini ialah ATM), pasti dipengaruhi oleh berbagai faktor dalam penerapan konsep metafor. Umur, profesi, latar belakang pengguna, dan tingkat pengenalan terhadap teknologi, bisa menjadi bahan pertimbangan yang akan berpengaruh agar suatu ikon dapat dirancang dengan baik.","ikon, user interface, ATM",5
145,4597,PENGENALAN POLA TULISAN HIRAGANA DENGAN ADAPTIVE THRESHOLDING DAN PROJECTION HISTOGRAM,"Aksara Jepang sendiri terbagi menjadi tiga, yaitu aksara Kanji, aksara Hiragana, dan aksara Katakana. Biasanya, di negara Jepang sendiri aksara Katakana dan aksara Hiragana sudah dipelajari semenjak berada pada taman kanak-kanak atau disebut TK. Bagi orang Indonesia tentu saja tidak mudah mempelajari aksara Jepang dikarenakan orang Indonesia lebih terbiasa menulis huruf dalam bentuk alfabet, sehingga orang Indonesia lebih mudah mempelajari aksara Inggris daripada aksara Jepang. Hal tersebut mengakibatkan orang Indonesia memerlukan waktu lebih lama dalam mempelajari serta menghafal aksara Hiragana. Pada penelitian ini, hasil terbaik pada program pengenalan karakter yang dibuat adalah akurasi 43,91%, error rate 56,09%, dan presisi 51,40% dengan jumlah k pada k-NN yang digunakan yaitu 9. Untuk hasil kurang baik pada pengenalan karakter adalah akurasi 41,96%, error rate 58,04%, dan presisi 50,86% dengan jumlah k pada k-NN yang digunakan yaitu 10.","Pengenalan karakter, Aksara Jepang, Hiragana, adaptive thresholding, projection histogram, euclidean distance, k-NN",6
146,4607,PERANCANGAN SISTEM MONITORING CUACA LOKAL BERBASIS INTERNET OF THINGS DI KOTA YOGYAKARTA,"Monitoring cuaca pada era yang serba digital saat ini bukan menjadi hal yang tidak mungkin lagi untuk dapat dilakukan. Mengetahui kondisi cuaca saat berpergian ke tempat yang dituju, menjadi hal yang penting bagi sebagian besar orang. Maka dari itu penelitian ini membangun sebuah sistem monitoring cuaca yang dapat dioperasikan di berbagai tempat sesuai dengan kebutuhan dan informasi cuaca dapat diakses melalui website. Perancangan sistem monitoring cuaca ini menggunakan mikrokontriker NodeMCU ESP8266 dengan beberapa sensor sebagai inputan pada sistem monitoring ini yaitu sensor suhu dan kelembaban udara menggunakan DHT11, sensor hujan menggunakan MD-0127, sensor kecepatan angin menggunakan anemometer, dan sensor GPS menggunakan Ublox NEO-6M. Hasil dari input sensor tersebut akan ditampilkan melalui sebuah website sebagai informasi. Sistem monitoring cuaca lokal yang dibangun pada penelitian ini telah berjalan sesuai harapan. Pengujian yang dirancang juga dapat mengirim data sensor dan website berhasil menampilkan informasi cuaca, lokasi, dan nilai sensor dengan baik. Panduan konfigurasi sistem dan rincian biaya pembuatan sistem telah berhasil dibuat untuk memberikan informasi kepada masyarakat agar dapat lebih mudah dalam membangun sistem ini.","Monitoring Cuaca, NodeMCU ESP8266, DHT11, MD-0127, Anemometer, Ublox NEO-6M, Website",8
147,4605,PERANCANGAN ANTARMUKA APLIKASI KIOSK UNTUK INFORMASI BANK X,"Analisa dan Pembuatan User Interface Humanoid Robot untuk Promosi Produk Bank X. Bank X mempunyai tujuan untuk mempromosikan produk kepada nasabah dengan cara yang menarik yaitu membuat sebuah aplikasi web yang ditampilkan menggunakan tablet yang terpasang pada bagian dada humanoid robot. Humanoid robot ini juga bisa berinteraksi dengan nasabah dengan cara berbicara sesuai dengan fitur yang dipilih oleh nasabah, sehingga pengguna memiliki pengalaman seperti sedang berinteraksi dengan manusia. Aplikasi web ini dirancang menggunakan metode UCD (User Centered Design), dimana fitur-fitur yang dibuat sesuai dengan kebutuhan dan keinginan para pengguna yang merupakan nasabah Bank X. Humanoid robot ini diletakkan pada cabang digital Bank X, dimana pada aplikasi web tersebut berisi informasi tentang transaksi apa saja yang bisa dilakukan di cabang digital bank X, promo-promo yang sedang berlangsung, dan fitur hiburan. Aplikasi web ini diuji menggunakan task scenario dan UEQ yang mempunyai parameter tingkat kenyamanan pengguna aplikasi web. Hasil yang didapat dari pengujian ini bisa dibilang baik dikarenakan mendapat nilai excellent pada pengujian UEQ. Yang penulis harapkan untuk penelitian lebih lanjut adalah penyempurnaan dari fitur-fitur yang telah dibuat.","Aplikasi Web, Humanoid Robot, UCD, Task scenario, Bank X",5
148,4599,ANALISA PERBANDINGAN KUALITAS PENGIRIMAN DATA VOIP MENGGUNAKAN METODE L2TP/IPSEC DENGAN OPENVPN MELALUI JARINGAN PUBLIK,"VoIP (Voice-over Internet Protocol) adalah salah satu protokol yang
melayani pengiriman data suara melalui jaringan komputer. Komunikasi VoIP diharapkan dapat dilakukan pada setiap lokasi yang dimiliki sebuah instansi atau organisasi dimana lokasi-lokasi tersebut berada di tempat berbeda sehingga membutuhkan metode untuk menghubungkan setiap jaringan lokal pada setiap lokasi agar dapat saling berkomunikasi dengan baik dan aman. Metode tersebut disebut dengan tunneling dimana memiliki beberapa pilihan metode seperti L2TP/IPsec dan OpenVPN. Metode-metode tersebut akan diimplementasikan dan dianalisis pengaruhnya dengan kualitas pengiriman data VoIP. Penelitian ini akan dilakukan pada 2 (dua) lokasi, yaitu kampus Universitas Kristen Duta Wacana dan Asrama Babadan Universitas Kristen Duta Wacana. Penelitian akan dilakukan menggunakan metode L2TP/IPsec dan OpenVPN secara bergantian dan menggunakan router Mikrotik.
Parameter yang akan diteliti adalah delay, jitter, packet loss, throughput, MOS subjektif dan MOS objektif dengan limitasi bandwidth pada 1 Mbps, 512 Kbps dan 384 Kbps di setiap pengujian metode tunneling. Penelitian ini menyimpulkan bahwa L2TP/IPsec dinilai lebih unggul dibandingkan OpenVPN. L2TP/IPsec memperoleh nilai MOS yang lebih tinggi dengan nilai delay, jitter dan packet loss yang lebih kecil dan mampu mengirimkan data VoIP dengan optimal pada bandwidth yang terbatas dibandingkan OpenVPN sehingga L2TP/IPsec dinilai merupakan metode yang optimal digunakan oleh Universitas Kristen Duta Wacana untuk pengiriman VoIP.","VoIP (Voice-over Internet Protocol), VPN, L2TP/IPsec, OpenVPN,
Quality of Service",9
149,4445,IMPLEMENTASI K-NEAREST NEIGHBORS UNTUK PENGINGAT LETAK PARKIR PADA APLIKASI ANDROID,"Di era sekarang, banyak sekali kendaraan pribadi, seperti motor, mobil. Termasuk di lokasi parkir pun banyak kendaraan pribadi. Jadi sangat susah untuk menemukan kendaraan, dikarenakan banyak model dan warna sama. Penelitian ini akan mencoba membuat aplikasi pengingat letak parkir menggunakan algoritma K-Nearest Neighbors. Algoritma K-Nearest Neighbors merupakan salah satu algoritma untuk pengingat letak parkir, dengan menghitung jarak sinyal wifi dengan Euclidean Distance. Dalam prosesnya, penulis mengambil data berupa nama dan sinyal wifi yang berada di sekitar area parkir Universitas Kristen Duta Wacana, lalu data uji dan data simpan dihitung menggunakan Euclidean Distance, jarak yang dihasilkan akan disort lalu menggunakan algoritma K-Nearest Neighbors. Penulis menggunakan nilai k=5 untuk pembuatan aplikasi. Hasil k=5 akan dibandingkan dengan nilai k=1 hingga k=4. Hasil k=5 lebih akurat dibandingkan dengan nilai k=1 hingga k=4, bahkan hasil sistem k=5 hampir mendekati sempurna dari percobaan yang dilakukan oleh penulis.","K-Nearest Neighbors, Android, Pengingat Letak Parkir",3
150,4442,"PEMODELAN PELAKU SENI DI INDONESIA BERBASIS OWL
DENGAN PENDEKATAN METHONTOLOGY","Indonesia negara yang masyarakatnya memiliki keahlian dalam seni, tetapi belum diketahui oleh banyak masyarakat umum dikarenakan minimnya sistem yang menjadi jembatan bagi para pelaku seni untuk menyalurkan karya dan memperkenalkan hasil karya ataupun prestasi yang diperoleh para pelaku seni ke masyarakat umum. Agar masyarakat bisa mengenal karya mereka, maka dibuatlah sistem ini agar dapat menambah pengetahuan baik di dalam negeri ataupun luar negeri. Pelaku seni adalah seseorang yang melakukan kegiatan seni atas sebuah kesenian yang telah diciptakan oleh seorang seniman. Seni sendiri terdiri dari beberapa macam, yaitu seni rupa, seni musik, seni teater, seni tari, dan kerajinan tangan. Tujuan dari penelitian ini adalah membangun sistem yang berbasis semantic web untuk menampilkan data para pelaku seni di Indonesia menggunakan pendekatan Methontology. Sistem yang dibangun akan menyediakan informasi bagi masyarakat yang ingin mengetahui mengenai beberapa para pelaku seni di Indonesia. Adapun metodologi yang digunakan yaitu Methontology, mengumpulkan data, ekstraksi data, pembuatan sistem, dan yang terakhir pengujian sistem. Implementasi sistem dilakukan dengan menggunakan framework vue, dan menggunakan bahasa pemrograman javascript. Penelitian ini melaporkan hasil dari tahap pernyataan misi, pemodelan pengguna, desain konseptual, desain implementasi, dan implementasi. Hasil akhir penelitian ini adalah representasi pelaku seni di Indonesia berbasis OWL.","semantic web, methontology, pelaku seni, Indonesia",2
151,4444,PERANCANGAN DASHBOARD DATA UMAT PAROKI SANTA MARIA ASSUMPTA KLATEN BERBASIS WEB,"Berkembangnya proses teknologi dalam bidang informasi telah membawa dampak yang sangat luas dalam berbagai sektor kehidupan. Kebutuhan terhadap informasi secara cepat, tepat, dan akurat sangat diperlukan sebagai bahan pengambilan keputusan. Dashboard merupakan tampilan visual yang paling penting dan dibutuhkan untuk mencapai satu atau lebih tujuan; digabungkan dan diatur pada satu layer sehingga informasi dapat dipantau sekilas. Seiring dengan bertambahnya data umat setiap tahun, paroki memerlukan sistem untuk memantau dan menampilkan
data umat paroki secara efisien. Pada penelitian ini, penulis akan merancang suatu sistem informasi dashboard sebagai alat bantu monitoring data umat paroki dengan melakukan import database paroki yang sudah ada, menambahkan tabel baru untuk melakukan rekapitulasi data tahunan, merancang desain dashboard, pengujian usability, analisis data usability dan evaluasi. Data usability yang dianalisis adalah task success untuk usability metrics for effectiveness, time on task untuk usability metrics for efficiency dan System Usability Scale (SUS) untuk usability metrics for satisfaction. Berdasarkan pengujian terhadap 20 responden yang merupakan dewan paroki harian dengan menggunakan 3 usability metrics, dihasilkan kesimpulan bahwa hasil pengujian usability untuk time on task mendapatkan
nilai rata-rata keseluruhan sebesar 5,55 detik dengan nilai efficiency sebesar 0,1 goals/sec dan hasil pengujian usability task success mendapatkan nilai rata-rata sukses sebesar 97% sedangkan hasil pengujian SUS mendapatkan angka rata-rata sebesar 80,4 yang berarti dashboard dapat diterima (acceptable) dan mendapatkan grade A dan B dengan rating excellent. Berdasarkan hasil tersebut, dapat disimpulkan bahwa metode user centered design sesuai untuk merancang dashboard sehingga dapat membantu pengguna dalam mencari, melihat dan mengolah data dengan efektif dan efisien.","Dashboard, user centered design, usability, website.",5
152,4431,REPRESENTASI PENGETAHUAN BERBASIS WEB ONTOLOGY LANGUAGE (OWL) UNTUK OBJEK PAKAIAN ADAT INDONESIA,"Pakaian adat merupakan salah satu warisan kebudayaan yang unik. Pakaian adat merupakan sebuah identitas, berupa pakaian yang berbeda-beda di tiap daerahnya. Salah satu pendekatan yang dapat diterapkan untuk menyebarkan informasi objek budaya, secara khusus pakaian adat adalah dengan menggunakan kerangka standar semantic web. Standar semantic web sangat memungkinkan untuk mengelola satu kumpulan data dengan struktur data dan model yang dinamis. Untuk dapat membangun struktur data dan model representasi pakaian adat berbasis semantic web dibutuhkan suatu metodologi yang membantu untuk memodelkan dan mengembangkan infrastruktur informasi objek pakaian adat. Dalam penelitian ini digunakan metode Methontology. Dalam penelitian ini metode ethontology terdiri dari beberapa langkah yaitu Spesifikasi, Knowledge Acquisition, Konseptualisasi, dan Implementasi. Metode Methontology dapat membantu menghasilkan suatu model objek pakaian adat untuk selanjutnya diterjemahkan ke dalam standar Web Ontology Language (OWL) dan direpresentasikan ke dalam bentuk web. Tahapan spesifikasi bertujuan untuk menentukan batasan dan ruang lingkup ontologi. Tahapan knowledge acquisition adalah tahapan untuk mencari pengetahuan dengan mempelajari konsep utama menggunakan buku. Tahap konseptualisasi adalah
menerapkan pengetahuan yang sudah didapat sebelumnya ke dalam description logic yang kemudian dimodelkan dalam bentuk T-box. Tahap Implementasi adalah tahapan untuk membangun ontologi pakaian adat menggunakan aplikasi Protégé dan kemudian diimplementasikan dalam bentuk web menggunakan framework vue.js Sistem ini juga dapat menghubungkan resource pakaian adat Indonesia dengan resource id.dbpedia.org. Penelitian ini melaporkan hasil tahapan spesifikasi, knowledge acquisition,","Q Science > QA Mathematics > QA76 Computer software
T Technology > T Technology (General)",2
153,4575,SISTEM PREDIKSI HARGA SAHAM LQ45 DENGAN RANDOM FOREST CLASSIFIER,"Penelitian ini dilakukan untuk mengukur performa metode Random Forest dalam memprediksi perubahan harga saham LQ45. Data yang digunakan adalah ringkasan saham harian perusahaan yang terdaftar pada indeks LQ45 versi Agustus 2018 – Januari 2019 mulai tanggal 1 Juli 2015 hingga 31 Desember 2018. Technical indicator yang digunakan dalam penelitian ini adalah On-Balance Volume, Chaikin Oscillator, Moving Average Convergence/Divergence, dan Bollinger Bands. Data tersebut kemudian dibentuk modelnya untuk setiap kode saham, rentang waktu, dan tipe fitur. Rentang waktu prediksi yang digunakan adalah 1 hari, 5 hari, dan 20 hari. Tipe fitur yang digunakan untuk membentuk model adalah plain yang menggunakan seluruh nilai ringkasan saham harian dan technical indicator-nya, grouped yang fiturnya merupakan kondisi technical indicator terhadap hari sebelumnya (naik, tetap, dan turun) dan nilainya terhadap garis nol (positif, nol, negatif), serta onehot yang fiturnya merupakan hasil one-hot encoding terhadap fitur grouped. Model yang dibentuk kemudian digunakan untuk memprediksi perubahan harga saham dengan kemungkinan nilai naik, tetap, atau turun. Nilai akurasi dihitung menggunakan confusion matrix. Hasil pengujian terhadap data latih menunjukkan nilai yang sangat baik, dimana tipe fitur plain dengan rentang waktu 5 dan 20 hari mencapai 100%. Hasil pengujian terhadap data uji menunjukkan penurunan dibanding data latih, namun tipe fitur plain tetap menunjukkan performa paling baik dimana terdapat tiga kode saham dengan akurasi lebih besar dari 60% untuk rentang waktu satu hari, enam kode saham untuk rentang waktu lima hari, dan empat belas kode saham untuk rentang waktu dua puluh hari, sembilan di antaranya di atas 70%, dengan kode ANTM mencapai akurasi sebesar 80,6%.","saham, LQ45, technical analysis, random forest",3
154,4460,PEMODELAN PENENTUAN JALUR AP (ACCESS POINT) TERPENDEK MENGGUNAKAN ALGORITMA WARSHALL DAN DJIKSTRA DI GUNUNG TUMPENG (PT INDOMEDIA) SALATIGA,"Memasuki era globalisasi, perkembangan teknologi semakin maju mulai dari perangkat maupun sistem yang salah satu bagian yang paling berdampak dalam kemajuan teknologi yaitu pada jaringan dengan bertambahnya pengguna dan kebutuhannya. Kebutuhan utama dalam jaringan adalah kemampuan sebuah perangkat dan sistem untuk mendukung transmisi data agar didapatkan hasil yang efisien pada rancangan implementasi jaringan. Perkembangan inovatif sangat dibutuhkan untuk mengoptimalkan operasional sistem yang digunakan baik dari segi sistem itu sendiri maupun segi konstruksinya. Salah satu hal yang sangat mempengaruhi kinerja sistem jaringan yaitu jalur dari topologi yang digunakan untuk mentransmisikan data dari sumber ke tujuan. Pada penelitian ini, penentuan jalur yang optimal dirancang dengan menggunakan beberapa algoritma sebagai acuan penentuannya. Algoritma tersebut yang digunakan dalam pencarian rute/jalur yang terdekat atau yang paling efektif. Terdapat beberapa macam algoritma Shortest Path, salah satunya adalah Algoritma Floyd-Warshall dan Dijkstra dan Algoritma Floyd-Warshall","Algoritma Dijkstra, Algoritma Floyd-Warshall, dan Access Point",3
155,4563,SISTEM PAKAR UNTUK MENENTUKAN PENYAKIT DENGAN GEJALA KAKI BENGKAK MENGGUNAKAN METODE FORWARD CHAINING,"Kaki bengkak merupakan gejala sebuah penyakit yang dapat menimbulkan kematian jika tidak diatasi. Penanganan gejala kaki bengkak diperlukan seorang pakar pada bidang kesehatan. Sistem pakar merupakan sebuah sistem untuk mengadopsi pengetahuan manusia, diharapkan dapat membantu penanganan gejala kaki bengkak layaknya seorang pakar terutama pada penyakit yang menimbulkan gejala kaki bengkak. Pada penelitian ini dibangun sebuah sistem pakar untuk mendiagnosis penyakit dengan gejala kaki bengkak. Sistem yang akan dibangun menggunakan metode representasi production rule dan metode inferensi forward chaining. Basis pengetahuan dibangun berdasarkan informasi pakar, yaitu dokter internis penyakit dalam. Sistem dibangun dengan bahasa pemrograman python. Sistem yang telah dibangun diuji dengan 50 kasus rekam medis yang terdiri dari tiga sisi, yaitu sisi keluhan gejala penderita, sisi pemeriksaan pakar, dan kedua sisi. Hasil dari pengujian, sistem mampu memberikan tingkat ketepatan diagnosis yang cukup baik sebesar 76% jika data berasal dari kedua sisi. Sebaliknya, sistem menghasilkan tingkat ketepatan yang rendah sebesar 22% jika pengujian ketepatan diagnosis sistem hanya dari sisi keluhan gejala penderita dan sebesar 32% jika dari sisi pemeriksaan pakar.","sistem pakar, kaki bengkak, forward chaining.",5
